date,route,season,month,significant_wave_height_m,wind_speed_knots,sea_state_code,speed_reduction_pct,fuel_increase_pct,voyage_delay_days
12/25/2025,indonesia_india,winter,12,3.18,18.75,5,29.41,13.51,0.772
12/26/2025,south_africa_china,winter,12,3.02,20.09,5,14.83,6.78,1.121
12/26/2025,west_africa_india,winter,12,2.86,17.05,4,40,17.62,2.442
12/26/2025,australia_china,winter,12,1.55,14.7,3,16.16,6.91,0.665
12/27/2025,australia_south_korea,winter,12,3.23,19.18,5,10.16,5,0.61
12/27/2025,brazil_china,winter,12,3.15,15.59,5,17.72,8.92,1.929
12/27/2025,brazil_malaysia,winter,12,1.47,17.62,3,40,22.2,3.5
12/27/2025,canada_china,winter,12,2.04,18.67,4,40,19.79,2.769
12/28/2025,indonesia_india,winter,12,2.16,19.76,4,27.49,12.76,0.596
12/28/2025,south_africa_china,winter,12,2.97,20.02,4,21.38,10.91,1.866
12/28/2025,west_africa_india,winter,12,2.12,14.98,4,11.29,5.42,0.673
12/28/2025,australia_china,winter,12,2.12,16.26,4,35.88,17.85,1.411
12/29/2025,australia_south_korea,winter,12,2.37,15.4,4,26.36,13.24,1.213
12/29/2025,brazil_china,winter,12,3.5,12.39,5,22.54,9.83,2.905
12/29/2025,brazil_malaysia,winter,12,1.4,18.1,3,15.27,5,1.44
12/30/2025,canada_china,winter,12,1.26,10,3,40,17,2.719
12/30/2025,indonesia_india,winter,12,2.08,18,4,40,22.78,1.444
12/31/2025,south_africa_china,winter,12,0.66,13.54,2,25.04,11.67,1.915
12/31/2025,west_africa_india,winter,12,3.4,19.82,5,25.75,12.53,1.671
12/31/2025,australia_china,winter,12,2.55,18.72,4,32.29,16.29,1.704
12/31/2025,australia_south_korea,winter,12,2.09,15.62,4,10.74,6.25,0.68
1/1/2026,brazil_china,winter,1,1.37,18.58,3,27.84,15.43,2.783
1/1/2026,brazil_malaysia,winter,1,1.24,14.06,3,28.09,12.24,2.835
1/1/2026,canada_china,winter,1,1.48,18.69,3,29.54,11.9,1.958
1/1/2026,indonesia_india,winter,1,2.22,17.56,4,18.37,10.23,0.741
1/2/2026,south_africa_china,winter,1,2.76,14.79,4,27.29,14.01,2.194
1/2/2026,west_africa_india,winter,1,1.07,17.1,3,27.1,14.28,1.483
1/2/2026,australia_china,winter,1,3.7,17.58,5,12.86,5.97,0.385
1/3/2026,australia_south_korea,winter,1,3.57,16.57,5,18.55,8.17,0.922
1/4/2026,brazil_china,winter,1,3.74,20.26,5,18.78,8.46,1.979
1/5/2026,brazil_malaysia,winter,1,1.36,12.24,3,10,5.27,0.917
1/5/2026,canada_china,winter,1,2.32,17.77,4,12.54,7.33,0.525
1/5/2026,indonesia_india,winter,1,1.44,18.96,3,27.15,15.14,0.663
1/5/2026,south_africa_china,winter,1,2.17,9.5,4,19.5,10.42,1.48
1/5/2026,west_africa_india,winter,1,1.66,14.4,3,40,16.99,2.189
1/5/2026,australia_china,winter,1,3.34,14.16,5,14.5,7.5,0.569
1/5/2026,australia_south_korea,winter,1,2.41,18.06,4,13.45,5,0.735
1/5/2026,brazil_china,winter,1,2.16,17.85,4,18.49,7.92,2.047
1/6/2026,brazil_malaysia,winter,1,2.66,9.17,4,25.05,8.86,2.512
1/6/2026,canada_china,winter,1,1.82,15.58,3,40,20.59,2.688
1/6/2026,indonesia_india,winter,1,1.84,15.31,3,10,6.41,0.669
1/6/2026,south_africa_china,winter,1,1.43,17.52,3,26.09,15.69,2.051
1/7/2026,west_africa_india,winter,1,3.33,18.35,5,18.08,6.99,1.115
1/7/2026,australia_china,winter,1,3.51,16.16,5,40,19.28,1.912
1/7/2026,australia_south_korea,winter,1,2.91,12.25,4,14.44,9.35,0.62
1/8/2026,brazil_china,winter,1,2.96,12.74,4,40,22.85,3.5
1/8/2026,brazil_malaysia,winter,1,1.96,15.49,3,39.69,20.13,3.5
1/9/2026,canada_china,winter,1,2.69,8.35,4,40,20.68,2.532
1/9/2026,indonesia_india,winter,1,2.28,18.88,4,28.34,16.41,0.876
1/9/2026,south_africa_china,winter,1,2.54,16.52,4,25.16,10.98,2.05
1/10/2026,west_africa_india,winter,1,3.82,20.28,5,34.89,16.07,2.164
1/11/2026,australia_china,winter,1,3.15,15.01,5,18.09,7,0.824
1/11/2026,australia_south_korea,winter,1,1.19,16.03,3,10,5.16,0.401
1/11/2026,brazil_china,winter,1,1.94,17.74,3,10.55,6.44,1.163
1/12/2026,brazil_malaysia,winter,1,2.92,14.37,4,40,19.44,3.5
1/12/2026,canada_china,winter,1,3.49,18.67,5,28.34,16.98,1.786
1/13/2026,indonesia_india,winter,1,2.46,21.08,4,40,19.96,1.282
1/14/2026,south_africa_china,winter,1,2.46,17.37,4,40,22.58,3.1
1/14/2026,west_africa_india,winter,1,4.33,15.31,6,14.06,7.35,0.996
1/14/2026,australia_china,winter,1,1.81,17.48,3,22.61,7.72,0.933
1/15/2026,australia_south_korea,winter,1,2.41,12.14,4,32.98,19.68,1.52
1/15/2026,brazil_china,winter,1,2.42,14.13,4,40,20.54,3.5
1/15/2026,brazil_malaysia,winter,1,3.8,14.9,5,15.91,5,1.736
1/16/2026,canada_china,winter,1,2.15,11.52,4,24.12,15.54,1.365
1/17/2026,indonesia_india,winter,1,3.37,18.13,5,31.01,15.39,0.656
1/18/2026,south_africa_china,winter,1,2.8,14.55,4,20.72,10.77,1.719
1/18/2026,west_africa_india,winter,1,1.67,23.5,3,40,21.53,2.34
1/18/2026,australia_china,winter,1,4.54,12.6,6,40,19.55,1.371
1/19/2026,australia_south_korea,winter,1,2.95,16.85,4,32.88,15.13,1.192
1/19/2026,brazil_china,winter,1,3.82,15.19,5,35.05,18.41,3.5
1/19/2026,brazil_malaysia,winter,1,2.35,14.68,4,36.06,16.51,3.424
1/20/2026,canada_china,winter,1,1.62,15.82,3,35.29,17.56,2.115
1/20/2026,indonesia_india,winter,1,1.99,15,3,40,18.04,1.446
1/20/2026,south_africa_china,winter,1,1.92,20.33,3,37.34,19.07,2.951
1/21/2026,west_africa_india,winter,1,2.08,18.07,4,26.7,12.26,1.834
1/22/2026,australia_china,winter,1,3.91,16.78,5,15.73,8.46,0.804
1/22/2026,australia_south_korea,winter,1,3.38,8.99,5,23.39,10.26,0.928
1/22/2026,brazil_china,winter,1,2.51,18.27,4,15.92,9.36,1.793
1/22/2026,brazil_malaysia,winter,1,2.98,17.48,4,22.97,13.36,2.335
1/23/2026,canada_china,winter,1,1.98,15.2,3,31.45,14.63,1.984
1/23/2026,indonesia_india,winter,1,3.26,17,5,34.3,17.18,1.03
1/23/2026,south_africa_china,winter,1,1.95,11.89,3,24.89,11.06,2.013
1/24/2026,west_africa_india,winter,1,2.51,18.6,4,22.78,12.43,1.171
1/24/2026,australia_china,winter,1,3.6,13.81,5,40,18.35,1.907
1/24/2026,australia_south_korea,winter,1,0.92,13.01,2,29.45,14.23,1.168
1/24/2026,brazil_china,winter,1,2.73,21.59,4,26.25,12.54,3.059
1/24/2026,brazil_malaysia,winter,1,3.85,18.06,5,40,16.07,3.5
1/26/2026,canada_china,winter,1,2.65,22.53,4,40,21.72,2.669
1/26/2026,indonesia_india,winter,1,2.98,9.82,4,40,19,1.356
1/26/2026,south_africa_china,winter,1,2.54,14.16,4,21.77,14.45,1.95
1/26/2026,west_africa_india,winter,1,2.83,15.26,4,20.86,11.66,1.297
1/26/2026,australia_china,winter,1,2.98,25,4,40,17.94,1.471
1/28/2026,australia_south_korea,winter,1,1.48,12.91,3,26.99,11.49,1.092
1/29/2026,brazil_china,winter,1,3.15,15.92,5,20.37,9.83,2.383
1/29/2026,brazil_malaysia,winter,1,2.53,18.53,4,22.63,7.43,1.829
1/30/2026,canada_china,winter,1,3.14,23.67,5,36.1,18.37,2.455
1/30/2026,indonesia_india,winter,1,2.98,22.48,4,29.6,10.55,0.932
1/31/2026,south_africa_china,winter,1,2.98,22.48,4,40,18.74,3.115
2/1/2026,west_africa_india,winter,2,0.99,14.07,2,32.59,14.1,2.03
2/1/2026,australia_china,winter,2,3.02,20.04,5,40,19.67,1.908
2/2/2026,australia_south_korea,winter,2,2.82,16.82,4,32.41,17.57,1.415
2/2/2026,brazil_china,winter,2,1.86,14.32,3,40,21.37,3.5
2/3/2026,brazil_malaysia,winter,2,3.49,15.84,5,26.97,13.09,2.815
2/3/2026,canada_china,winter,2,4.03,16.81,6,40,22.46,2.442
2/4/2026,indonesia_india,winter,2,0.9,22.72,2,21.65,9.1,0.618
2/5/2026,south_africa_china,winter,2,3.35,16.62,5,21.72,8.25,1.761
2/5/2026,west_africa_india,winter,2,2.12,11.42,4,15.44,5,0.93
2/8/2026,australia_china,winter,2,1.63,17.86,3,10,5,0.731
2/8/2026,australia_south_korea,winter,2,2.12,19.54,4,40,21.5,1.734
2/8/2026,brazil_china,winter,2,2.8,17.35,4,15.03,6.64,1.726
2/8/2026,brazil_malaysia,winter,2,1.89,18.19,3,23.97,12.76,2.139
2/8/2026,canada_china,winter,2,1.39,16.13,3,40,19.48,2.489
2/8/2026,indonesia_india,winter,2,4.31,15.31,6,26.2,17.98,0.836
2/9/2026,south_africa_china,winter,2,3.2,25,5,34.19,15.11,2.499
2/9/2026,west_africa_india,winter,2,2.84,12.73,4,24.03,12.06,1.659
2/10/2026,australia_china,winter,2,2.59,16.09,4,35.01,19.3,1.388
2/10/2026,australia_south_korea,winter,2,4.37,18.72,6,40,19.98,1.979
2/10/2026,brazil_china,winter,2,2.18,16.37,4,40,17.36,3.5
2/11/2026,brazil_malaysia,winter,2,1.75,16.62,3,40,17.31,3.5
2/11/2026,canada_china,winter,2,2.24,17.08,4,39.91,16.7,2.606
2/12/2026,indonesia_india,winter,2,2.25,17.46,4,32.86,16.79,0.844
2/13/2026,south_africa_china,winter,2,4.29,16.16,6,15.78,7.7,1.383
2/13/2026,west_africa_india,winter,2,1.85,19.41,3,40,18.58,2.259
2/13/2026,australia_china,winter,2,1.94,17.94,3,24.85,9.48,1.216
2/14/2026,australia_south_korea,winter,2,3.19,16.7,5,34.26,16.39,1.605
2/14/2026,brazil_china,winter,2,2.56,15.52,4,19.63,8.03,1.85
2/14/2026,brazil_malaysia,winter,2,2.3,21.59,4,40,22.14,3.5
2/15/2026,canada_china,winter,2,4.9,23.39,6,20.63,10.25,1.371
2/15/2026,indonesia_india,winter,2,3.2,15.98,5,26.12,9,0.57
2/15/2026,south_africa_china,winter,2,1.95,17.93,3,33.95,14.82,2.53
2/16/2026,west_africa_india,winter,2,3.06,18.14,5,40,21.76,2.412
2/16/2026,australia_china,winter,2,2.49,16.88,4,40,17.4,1.664
2/16/2026,australia_south_korea,winter,2,3.9,21.05,5,40,16.41,1.986
2/17/2026,brazil_china,winter,2,3.59,17.1,5,11.82,7.32,1.105
2/18/2026,brazil_malaysia,winter,2,1.7,16.24,3,40,18,3.5
2/18/2026,canada_china,winter,2,4.32,25,6,35.11,17.75,2.436
2/18/2026,indonesia_india,winter,2,3.27,17.21,5,36.76,18.77,1.161
2/19/2026,south_africa_china,winter,2,2.82,18.1,4,27.12,15.22,1.956
2/19/2026,west_africa_india,winter,2,4.41,21.77,6,33.45,19.42,1.96
2/20/2026,australia_china,winter,2,3.69,22.99,5,38.01,15.1,1.445
2/20/2026,australia_south_korea,winter,2,2.66,16.29,4,40,17.49,1.741
2/21/2026,brazil_china,winter,2,4.56,18.27,6,17.41,8.59,2.011
2/21/2026,brazil_malaysia,winter,2,3.65,21.56,5,40,18.74,3.5
2/22/2026,canada_china,winter,2,2.47,18.36,4,40,20.8,2.702
2/23/2026,indonesia_india,winter,2,3.47,17.7,5,13.08,7.95,0.501
2/23/2026,south_africa_china,winter,2,3.98,22.44,5,40,22.89,3.164
2/23/2026,west_africa_india,winter,2,3.6,20.6,5,34.8,16.78,2.096
2/23/2026,australia_china,winter,2,2.22,22.28,4,33.99,17.11,1.776
2/24/2026,australia_south_korea,winter,2,2.46,18.53,4,14.99,9.77,0.743
2/25/2026,brazil_china,winter,2,2.01,14.99,4,38.3,19.79,3.5
2/26/2026,brazil_malaysia,winter,2,3.32,15.55,5,28.27,17.34,2.914
2/26/2026,canada_china,winter,2,2.17,11.64,4,15.79,6.33,1.135
2/26/2026,indonesia_india,winter,2,3.28,13.93,5,29.68,16.44,0.789
2/26/2026,south_africa_china,winter,2,2.84,14.68,4,34.8,15.09,2.859
2/27/2026,west_africa_india,winter,2,3.76,19.5,5,39.51,20.04,2.053
2/28/2026,australia_china,winter,2,2.9,24.41,4,31.55,17.15,1.594
2/28/2026,australia_south_korea,winter,2,2.36,18.9,4,40,20.47,1.683
2/28/2026,brazil_china,winter,2,2.76,23.37,4,30.19,10.93,3.5
2/28/2026,brazil_malaysia,winter,2,1.83,22.09,3,23.56,13.24,2.464
2/28/2026,canada_china,winter,2,4.57,20.23,6,40,19.69,2.635
3/1/2026,indonesia_india,spring,3,1.61,12.62,3,40,19.38,0.86
3/1/2026,south_africa_china,spring,3,0.72,14.74,2,30.25,16.86,2.288
3/1/2026,west_africa_india,spring,3,1.06,18.15,3,40,21.35,2.083
3/2/2026,australia_china,spring,3,2.18,11.97,4,40,17.19,1.695
3/2/2026,australia_south_korea,spring,3,2.32,13.71,4,27.67,15.1,1.203
3/3/2026,brazil_china,spring,3,2.12,7.53,4,10,5.71,0.957
3/3/2026,brazil_malaysia,spring,3,3.29,11.78,5,30.64,17.44,2.895
3/4/2026,canada_china,spring,3,1.95,12.13,3,40,21.37,2.519
3/4/2026,indonesia_india,spring,3,1.86,14.52,3,20.66,13.01,0.317
3/4/2026,south_africa_china,spring,3,2.74,15.23,4,29.3,17.27,2.275
3/4/2026,west_africa_india,spring,3,2.72,14.95,4,27.23,12.83,1.67
3/4/2026,australia_china,spring,3,1.75,13.07,3,22.55,13.98,0.491
3/5/2026,australia_south_korea,spring,3,2.27,9.63,4,33.09,17.17,1.58
3/5/2026,brazil_china,spring,3,0.5,18.78,2,35.03,16.04,3.5
3/5/2026,brazil_malaysia,spring,3,1.54,16.66,3,36.55,17.5,3.22
3/5/2026,canada_china,spring,3,1.63,12.11,3,40,19.19,2.625
3/6/2026,indonesia_india,spring,3,2.69,10.68,4,28.62,12.83,0.824
3/6/2026,south_africa_china,spring,3,2.16,17.95,4,40,20.08,3.047
3/6/2026,west_africa_india,spring,3,2.12,16.51,4,26.73,16.11,1.618
3/7/2026,australia_china,spring,3,1.48,13.48,3,40,18.55,1.775
3/7/2026,australia_south_korea,spring,3,2.84,11.93,4,25.67,12.92,1.273
3/7/2026,brazil_china,spring,3,3.95,13.87,5,10,5,1.128
3/8/2026,brazil_malaysia,spring,3,2.19,17.72,4,29.65,16.32,2.909
3/8/2026,canada_china,spring,3,2.17,20.07,4,33.81,13.95,2.205
3/9/2026,indonesia_india,spring,3,2.91,12.23,4,30.02,11.52,0.906
3/11/2026,south_africa_china,spring,3,3.46,10.99,5,32.28,18.45,2.873
3/11/2026,west_africa_india,spring,3,1.23,13.58,3,25.69,12.87,1.588
3/12/2026,australia_china,spring,3,3.51,11.48,5,23.6,8.32,1.186
3/12/2026,australia_south_korea,spring,3,2.11,24.17,4,10,5,0.288
3/12/2026,brazil_china,spring,3,2.23,15.3,4,28.94,15.8,3.04
3/13/2026,brazil_malaysia,spring,3,2.47,17.02,4,40,18.74,3.5
3/14/2026,canada_china,spring,3,2.5,12.05,4,27.04,11.53,1.85
3/14/2026,indonesia_india,spring,3,1.59,12.92,3,25.17,13.98,0.646
3/14/2026,south_africa_china,spring,3,2.29,9.1,4,28.43,11.27,2.268
3/15/2026,west_africa_india,spring,3,3.12,17.77,5,22.28,12.58,1.576
3/15/2026,australia_china,spring,3,2.8,13.12,4,28.82,19.31,1.543
3/16/2026,australia_south_korea,spring,3,2.59,18.96,4,29.81,14.61,1.261
3/16/2026,brazil_china,spring,3,2.34,15.43,4,38.43,17.55,3.5
3/16/2026,brazil_malaysia,spring,3,3,14.21,5,32.05,18.9,2.99
3/17/2026,canada_china,spring,3,2.23,14.65,4,19.18,11.13,1.123
3/17/2026,indonesia_india,spring,3,3.86,14.78,5,40,22.5,1.018
3/18/2026,south_africa_china,spring,3,3.12,17.5,5,40,19.97,2.677
3/18/2026,west_africa_india,spring,3,1.78,11.98,3,23.34,11.92,1.303
3/18/2026,australia_china,spring,3,1.44,12.76,3,21.51,13,0.83
3/19/2026,australia_south_korea,spring,3,1.92,15.94,3,24.64,13.23,0.667
3/19/2026,brazil_china,spring,3,3.44,11.77,5,40,18.06,3.5
3/19/2026,brazil_malaysia,spring,3,2.47,9.08,4,22.23,8.88,2.379
3/19/2026,canada_china,spring,3,3.28,15.99,5,20.51,6.64,1.42
3/19/2026,indonesia_india,spring,3,1.92,15.66,3,28.62,15.26,0.947
3/20/2026,south_africa_china,spring,3,2.62,10.81,4,40,19.05,3.5
3/20/2026,west_africa_india,spring,3,4.18,19.12,6,37.07,19.02,2.214
3/20/2026,australia_china,spring,3,0.9,14.99,2,29.46,17.15,1.183
3/21/2026,australia_south_korea,spring,3,2.97,12.21,4,33.97,16.08,1.396
3/21/2026,brazil_china,spring,3,1.26,12.24,3,21.63,13.65,2.25
3/21/2026,brazil_malaysia,spring,3,1.89,18.48,3,31.12,18.18,3.135
3/21/2026,canada_china,spring,3,2.11,11.37,4,32.91,20.34,2.012
3/21/2026,indonesia_india,spring,3,3.14,13.28,5,36.49,20.32,1.187
3/21/2026,south_africa_china,spring,3,1.92,11.09,3,40,18.99,3.151
3/22/2026,west_africa_india,spring,3,1.98,9.23,3,30.46,16.17,2.078
3/22/2026,australia_china,spring,3,2.78,16.67,4,34.52,18.05,1.631
3/22/2026,australia_south_korea,spring,3,2.04,12.57,4,33.83,16.42,1.59
3/22/2026,brazil_china,spring,3,2.54,16.27,4,26.71,15.02,3.142
3/22/2026,brazil_malaysia,spring,3,1.25,13.92,3,30.66,15.42,2.686
3/22/2026,canada_china,spring,3,2.41,16.1,4,40,22.73,2.489
3/23/2026,indonesia_india,spring,3,2.21,14.41,4,35.64,16.28,1.298
3/23/2026,south_africa_china,spring,3,2.85,9.34,4,26.14,15.43,2.197
3/23/2026,west_africa_india,spring,3,2.11,16.16,4,30.87,20.01,1.542
3/26/2026,australia_china,spring,3,1.57,14.92,3,37.77,18.39,1.568
3/26/2026,australia_south_korea,spring,3,1.39,18.07,3,29.85,11.34,1.442
3/27/2026,brazil_china,spring,3,1.36,15.59,3,26.7,10.24,2.954
3/27/2026,brazil_malaysia,spring,3,2.67,12.21,4,15.74,6.97,1.564
3/29/2026,canada_china,spring,3,2.25,10.45,4,22.26,12.39,1.703
3/29/2026,indonesia_india,spring,3,2.37,17.36,4,40,16.44,1.401
3/30/2026,south_africa_china,spring,3,1.91,18.71,3,37.76,18.37,2.876
3/30/2026,west_africa_india,spring,3,1.45,18.06,3,34.75,15.26,1.875
3/30/2026,australia_china,spring,3,2.91,13.15,4,20.9,7.75,0.812
3/30/2026,australia_south_korea,spring,3,1.35,11.54,3,29.67,19.06,1.224
4/2/2026,brazil_china,spring,4,2.01,13.74,4,26.77,14.63,3.098
4/2/2026,brazil_malaysia,spring,4,1.31,18.82,3,26.94,13.28,2.862
4/3/2026,canada_china,spring,4,2.46,20.75,4,10,5,0.612
4/3/2026,indonesia_india,spring,4,1.85,14.06,3,32.95,15.8,0.875
4/3/2026,south_africa_china,spring,4,2.67,15.75,4,40,21.62,3.08
4/4/2026,west_africa_india,spring,4,1.82,15,3,22.25,9.01,1.227
4/4/2026,australia_china,spring,4,4,6.68,5,24.83,12.06,1.332
4/4/2026,australia_south_korea,spring,4,2.9,15.3,4,31.21,14.27,1.087
4/4/2026,brazil_china,spring,4,1.68,12.6,3,32.05,15.02,3.5
4/5/2026,brazil_malaysia,spring,4,2.47,13.6,4,40,17.65,3.5
4/5/2026,canada_china,spring,4,2.1,7.86,4,40,21.34,2.732
4/6/2026,indonesia_india,spring,4,2.44,16.34,4,14.11,6.91,0.296
4/6/2026,south_africa_china,spring,4,1.98,10.53,3,40,15.9,3.309
4/6/2026,west_africa_india,spring,4,2.37,13.67,4,36.14,17.01,1.953
4/7/2026,australia_china,spring,4,0.6,12.78,2,25.65,12.2,1.199
4/7/2026,australia_south_korea,spring,4,2.93,19.03,4,29.56,16.9,1.419
4/7/2026,brazil_china,spring,4,1.51,17.21,3,30.08,18.4,3.372
4/7/2026,brazil_malaysia,spring,4,1.08,11.52,3,40,21.71,3.5
4/8/2026,canada_china,spring,4,2.28,12.38,4,40,19.57,2.354
4/9/2026,indonesia_india,spring,4,3.07,17.59,5,18.64,10.05,0.29
4/10/2026,south_africa_china,spring,4,1.31,18.5,3,26.33,12,1.891
4/11/2026,west_africa_india,spring,4,1.78,19.41,3,30.19,13.62,1.556
4/11/2026,australia_china,spring,4,2.27,13.27,4,10,5,0.61
4/11/2026,australia_south_korea,spring,4,2.27,19.05,4,36.56,19.61,1.544
4/11/2026,brazil_china,spring,4,2.95,16.15,4,19.5,10.09,2.025
4/11/2026,brazil_malaysia,spring,4,1.69,14.65,3,35.97,20.88,3.375
4/12/2026,canada_china,spring,4,1.45,17.93,3,14.13,7.58,0.894
4/12/2026,indonesia_india,spring,4,2.68,12.4,4,24.77,13,0.619
4/13/2026,south_africa_china,spring,4,1.78,13.81,3,20.86,10.33,1.662
4/13/2026,west_africa_india,spring,4,1.64,13.76,3,10,8.01,0.423
4/14/2026,australia_china,spring,4,3.48,10.99,5,31.44,16.51,1.238
4/14/2026,australia_south_korea,spring,4,1.65,12.73,3,24.76,17.82,1.256
4/14/2026,brazil_china,spring,4,2.68,10.11,4,40,20.79,3.5
4/14/2026,brazil_malaysia,spring,4,3.06,17.04,5,21.27,14.34,1.992
4/15/2026,canada_china,spring,4,2,19.22,3,18.8,5.74,0.904
4/15/2026,indonesia_india,spring,4,1.93,14.94,3,30.67,17.23,0.819
4/15/2026,south_africa_china,spring,4,3.92,11.92,5,11.05,5,1.027
4/15/2026,west_africa_india,spring,4,2.24,16.36,4,25.93,15.13,1.467
4/16/2026,australia_china,spring,4,0.58,17.18,2,40,18.32,1.934
4/16/2026,australia_south_korea,spring,4,1.75,16.89,3,31.16,17.37,1.517
4/17/2026,brazil_china,spring,4,1.89,14.88,3,19.41,9.62,2.255
4/17/2026,brazil_malaysia,spring,4,2.55,14.02,4,10,5,0.855
4/17/2026,canada_china,spring,4,0.5,12.79,2,27.56,12.03,1.86
4/17/2026,indonesia_india,spring,4,2.11,19.52,4,21.65,12.81,0.772
4/18/2026,south_africa_china,spring,4,2.71,14.17,4,24.67,11.94,1.986
4/18/2026,west_africa_india,spring,4,3.47,14.4,5,23.7,13.09,1.605
4/19/2026,australia_china,spring,4,1.15,16.2,3,39.95,21.67,1.859
4/19/2026,australia_south_korea,spring,4,1.75,17.84,3,18.5,7.72,0.798
4/20/2026,brazil_china,spring,4,2.24,12.66,4,40,18.24,3.5
4/20/2026,brazil_malaysia,spring,4,2.08,15.84,4,16.26,10.73,1.67
4/20/2026,canada_china,spring,4,3.22,13.95,5,22.45,8.75,1.424
4/20/2026,indonesia_india,spring,4,2.41,14.88,4,40,23.27,0.961
4/20/2026,south_africa_china,spring,4,0.98,15.96,2,16.73,8.7,1.536
4/20/2026,west_africa_india,spring,4,1.95,14.85,3,32.02,16.25,1.623
4/21/2026,australia_china,spring,4,2.69,15.46,4,40,21.23,1.834
4/21/2026,australia_south_korea,spring,4,1.77,16.63,3,28.14,14.84,1.162
4/22/2026,brazil_china,spring,4,2.5,17,4,40,22.78,3.5
4/22/2026,brazil_malaysia,spring,4,2.92,12.64,4,32.66,16.44,3.174
4/22/2026,canada_china,spring,4,4.12,10.59,6,19.93,7.37,1.485
4/23/2026,indonesia_india,spring,4,1.44,16.61,3,36.58,21.22,1.071
4/24/2026,south_africa_china,spring,4,0.88,16.85,2,40,22.33,3.254
4/24/2026,west_africa_india,spring,4,2.03,16.11,4,27.35,15.31,1.69
4/25/2026,australia_china,spring,4,1.44,14.07,3,39.74,17.99,1.659
4/25/2026,australia_south_korea,spring,4,2.35,22.57,4,39.49,20.13,1.81
4/25/2026,brazil_china,spring,4,1.75,14.58,3,30.4,17.46,3.374
4/25/2026,brazil_malaysia,spring,4,1.52,13.4,3,21.41,10.85,2.247
4/25/2026,canada_china,spring,4,2,15.19,4,15.94,5,0.904
4/25/2026,indonesia_india,spring,4,1.62,15.33,3,22.54,10.95,0.579
4/26/2026,south_africa_china,spring,4,3.63,19.65,5,33.56,12.94,2.705
4/26/2026,west_africa_india,spring,4,2.38,13.54,4,27.5,13.99,1.632
4/26/2026,australia_china,spring,4,1.54,13.39,3,23.5,12.22,1.105
4/26/2026,australia_south_korea,spring,4,1.86,15.58,3,37.82,20.83,1.899
4/27/2026,brazil_china,spring,4,2.07,15.28,4,28.64,12.02,3.133
4/27/2026,brazil_malaysia,spring,4,2.77,13.9,4,36.67,18.77,3.419
4/27/2026,canada_china,spring,4,2.19,13.88,4,36.26,17.41,2.333
4/27/2026,indonesia_india,spring,4,2.78,13.52,4,24.75,15.56,0.947
4/28/2026,south_africa_china,spring,4,2.3,12.74,4,20.25,9.47,1.88
4/29/2026,west_africa_india,spring,4,2.53,16.29,4,26.03,11.01,1.394
4/30/2026,australia_china,spring,4,1.53,6.09,3,16.98,9.58,1.042
4/30/2026,australia_south_korea,spring,4,1.11,12.71,3,30.52,14.34,1.239
4/30/2026,brazil_china,spring,4,2.89,11.17,4,37.64,20.27,3.5
4/30/2026,brazil_malaysia,spring,4,4.53,11.93,6,40,25,3.5
4/30/2026,canada_china,spring,4,2.5,12.89,4,23.12,12.36,1.295
4/30/2026,indonesia_india,spring,4,3.27,14.47,5,26.65,13.61,0.855
5/1/2026,south_africa_china,spring,5,0.91,16.37,2,40,19.46,3.145
5/1/2026,west_africa_india,spring,5,1.28,11.58,3,39.57,15.92,2.233
5/1/2026,australia_china,spring,5,2.14,10.59,4,40,19.03,1.505
5/2/2026,australia_south_korea,spring,5,2.54,11.07,4,17.65,11.05,0.794
5/2/2026,brazil_china,spring,5,2.01,16.91,4,29.76,16.45,3.336
5/2/2026,brazil_malaysia,spring,5,2.06,16.22,4,34.55,16.6,3.338
5/3/2026,canada_china,spring,5,1.86,12.5,3,26.09,13.98,1.882
5/3/2026,indonesia_india,spring,5,1.22,18.43,3,40,19.36,1.266
5/4/2026,south_africa_china,spring,5,2.34,15.48,4,19.7,6.88,1.628
5/4/2026,west_africa_india,spring,5,2.08,18.62,4,40,19.62,2.467
5/4/2026,australia_china,spring,5,4.16,19.02,6,10,5,0.136
5/5/2026,australia_south_korea,spring,5,1.06,15.84,3,31.57,16.61,1.298
5/5/2026,brazil_china,spring,5,2.86,17.44,4,39.9,19.97,3.5
5/5/2026,brazil_malaysia,spring,5,2,10.34,4,38.47,21.94,3.5
5/5/2026,canada_china,spring,5,3.95,14.78,5,28.27,13.38,1.732
5/5/2026,indonesia_india,spring,5,1.59,16.71,3,40,18.88,1.107
5/6/2026,south_africa_china,spring,5,1.91,13.26,3,38.91,21.72,3.275
5/6/2026,west_africa_india,spring,5,1.69,12.95,3,35.06,17.69,2.099
5/7/2026,australia_china,spring,5,2.79,14.71,4,18.65,5.9,0.666
5/8/2026,australia_south_korea,spring,5,2.14,20.09,4,23.41,12.18,0.941
5/8/2026,brazil_china,spring,5,1.92,15.39,3,30.66,16.49,3.5
5/8/2026,brazil_malaysia,spring,5,3.51,17.14,5,28.21,12.69,3.056
5/8/2026,canada_china,spring,5,1.54,19.38,3,31.72,20.02,2.044
5/8/2026,indonesia_india,spring,5,2.07,16.56,4,23.42,14.26,0.774
5/8/2026,south_africa_china,spring,5,3.4,13.48,5,29.47,16.8,2.255
5/9/2026,west_africa_india,spring,5,2.11,14.22,4,32.68,15.59,2.113
5/9/2026,australia_china,spring,5,1.61,20.75,3,21.04,12.48,0.551
