Date,Port,Month,BDI,BDI_Inertia,Rain_Forecast,Wind_Forecast,Fog_Risk,Target_Delay
2024-10-01,Itaguai,10,2030.0,1840.0,0.0,9.3,0.0,0.92
2024-10-01,Port Hedland,10,2030.0,1840.0,0.0,9.5,0.0,1.68
2024-10-01,Dampier,10,2030.0,1840.0,0.0,11.6,0.0,1.56
2024-10-01,Saldanha Bay,10,2030.0,1840.0,164.3,20.1,0.25,4.8
2024-10-01,Taboneo,10,2030.0,1840.0,13.8,12.8,0.0,2.92
2024-10-01,Kamsar,10,2030.0,1840.0,557.1,31.9,0.0,16.52
2024-10-01,Vancouver,10,2030.0,1840.0,0.0,5.0,-0.05,1.11
2024-10-01,Zhangjiagang,10,2030.0,1840.0,675.0,16.5,-0.07,16.66
2024-10-01,Nantong,10,2030.0,1840.0,233.0,13.4,-0.05,7.76
2024-10-01,Nanjing,10,2030.0,1840.0,256.7,23.3,-0.1,8.77
2024-10-01,Jiangyin,10,2030.0,1840.0,483.9,15.1,-0.07,13.18
2024-10-01,Caofeidian,10,2030.0,1840.0,465.7,9.2,-0.05,4.25
2024-10-01,Tianjin,10,2030.0,1840.0,476.9,14.7,-0.02,4.27
2024-10-01,Jingtang,10,2030.0,1840.0,180.6,18.1,-0.05,2.61
2024-10-01,Qinhuangdao,10,2030.0,1840.0,265.3,18.8,-0.05,2.94
2024-10-01,Dalian,10,2030.0,1840.0,327.5,17.3,0.15,3.13
2024-10-01,Yingkou,10,2030.0,1840.0,68.3,11.3,-0.02,1.84
2024-10-01,Qingdao,10,2030.0,1840.0,218.3,21.1,-0.02,3.48
2024-10-01,Rizhao,10,2030.0,1840.0,534.6,12.9,-0.02,7.19
2024-10-01,Lianyungang,10,2030.0,1840.0,141.8,18.3,-0.02,2.96
2024-10-01,Ningbo,10,2030.0,1840.0,380.7,17.8,-0.02,10.39
2024-10-01,Zhoushan,10,2030.0,1840.0,483.6,22.1,-0.02,14.49
2024-10-01,Fangcheng,10,2030.0,1840.0,386.2,20.9,0.0,16.22
2024-10-01,Zhanjiang,10,2030.0,1840.0,612.8,36.5,0.04,18.64
2024-10-01,Guangzhou,10,2030.0,1840.0,707.3,38.9,0.0,18.36
2024-10-01,Krishnapatnam,10,2030.0,1840.0,382.3,28.5,0.0,16.69
2024-10-01,Mangalore,10,2030.0,1840.0,99.2,38.5,0.0,17.56
2024-10-01,Gwangyang,10,2030.0,1840.0,22.8,11.8,0.0,1.45
2024-10-01,Teluk Rubiah,10,2030.0,1840.0,112.7,18.1,0.0,4.25
2024-10-02,Ponta da Madeira,10,1978.0,1844.8,0.0,29.2,0.0,1.32
2024-10-02,Tubarao,10,1978.0,1844.8,0.0,16.4,0.0,1.3
2024-10-02,Itaguai,10,1978.0,1844.8,0.0,12.4,0.0,1.24
2024-10-02,Port Hedland,10,1978.0,1844.8,0.0,12.1,0.0,1.53
2024-10-02,Dampier,10,1978.0,1844.8,0.0,6.4,0.0,1.57
2024-10-02,Saldanha Bay,10,1978.0,1844.8,198.8,37.5,0.25,5.4
2024-10-02,Taboneo,10,1978.0,1844.8,48.6,12.0,0.0,6.08
2024-10-02,Kamsar,10,1978.0,1844.8,146.9,28.0,0.0,15.85
2024-10-02,Vancouver,10,1978.0,1844.8,0.0,7.9,-0.05,1.17
2024-10-02,Zhangjiagang,10,1978.0,1844.8,537.6,20.8,-0.07,13.46
2024-10-02,Nantong,10,1978.0,1844.8,52.4,14.4,-0.05,3.11
2024-10-02,Nanjing,10,1978.0,1844.8,143.6,18.5,-0.1,4.76
2024-10-02,Jiangyin,10,1978.0,1844.8,393.6,23.6,-0.07,10.75
2024-10-02,Caofeidian,10,1978.0,1844.8,279.1,18.6,-0.05,2.67
2024-10-02,Tianjin,10,1978.0,1844.8,191.2,11.9,-0.02,3.04
2024-10-02,Jingtang,10,1978.0,1844.8,17.4,22.0,-0.05,2.02
2024-10-02,Qinhuangdao,10,1978.0,1844.8,462.1,28.8,-0.05,3.63
2024-10-02,Dalian,10,1978.0,1844.8,590.0,23.6,0.15,4.53
2024-10-02,Yingkou,10,1978.0,1844.8,68.7,14.4,-0.02,2.29
2024-10-02,Qingdao,10,1978.0,1844.8,177.5,13.9,-0.02,3.72
2024-10-02,Rizhao,10,1978.0,1844.8,287.8,23.5,-0.02,5.46
2024-10-02,Lianyungang,10,1978.0,1844.8,308.0,19.2,-0.02,3.96
2024-10-02,Ningbo,10,1978.0,1844.8,398.4,17.3,-0.02,11.71
2024-10-02,Zhoushan,10,1978.0,1844.8,62.0,14.6,-0.02,2.89
2024-10-02,Fangcheng,10,1978.0,1844.8,1234.1,22.1,0.0,16.33
2024-10-02,Zhanjiang,10,1978.0,1844.8,288.2,37.7,0.04,16.17
2024-10-02,Guangzhou,10,1978.0,1844.8,134.9,27.2,0.0,8.76
2024-10-02,Krishnapatnam,10,1978.0,1844.8,697.4,22.3,0.0,16.42
2024-10-02,Mangalore,10,1978.0,1844.8,1863.0,37.3,0.0,16.49
2024-10-02,Gwangyang,10,1978.0,1844.8,88.9,21.5,0.0,2.17
2024-10-02,Teluk Rubiah,10,1978.0,1844.8,27.9,8.5,0.0,1.83
2024-10-03,Ponta da Madeira,10,1941.0,1850.0,0.0,15.8,0.0,1.57
2024-10-03,Tubarao,10,1941.0,1850.0,0.0,20.3,0.0,1.73
2024-10-03,Itaguai,10,1941.0,1850.0,0.0,9.9,0.0,1.06
2024-10-03,Port Hedland,10,1941.0,1850.0,0.0,12.6,0.0,1.74
2024-10-03,Dampier,10,1941.0,1850.0,0.0,7.2,0.0,1.53
2024-10-03,Saldanha Bay,10,1941.0,1850.0,66.8,21.5,0.25,2.19
2024-10-03,Taboneo,10,1941.0,1850.0,16.0,10.0,0.0,3.15
2024-10-03,Kamsar,10,1941.0,1850.0,1561.5,25.7,0.0,16.26
2024-10-03,Vancouver,10,1941.0,1850.0,0.0,9.4,-0.05,1.23
2024-10-03,Zhangjiagang,10,1941.0,1850.0,566.2,20.8,-0.07,15.12
2024-10-03,Nantong,10,1941.0,1850.0,449.5,29.2,-0.05,13.72
2024-10-03,Nanjing,10,1941.0,1850.0,326.6,21.1,-0.1,9.43
2024-10-03,Jiangyin,10,1941.0,1850.0,134.7,21.5,-0.07,5.3
2024-10-03,Caofeidian,10,1941.0,1850.0,5.6,13.0,-0.05,1.88
2024-10-03,Tianjin,10,1941.0,1850.0,262.7,15.3,-0.02,3.21
2024-10-03,Jingtang,10,1941.0,1850.0,521.7,17.0,-0.05,4.1
2024-10-03,Qinhuangdao,10,1941.0,1850.0,465.0,15.6,-0.05,3.94
2024-10-03,Dalian,10,1941.0,1850.0,97.5,19.4,0.15,2.05
2024-10-03,Yingkou,10,1941.0,1850.0,221.3,24.2,-0.02,2.49
2024-10-03,Qingdao,10,1941.0,1850.0,55.8,17.7,-0.02,2.64
2024-10-03,Rizhao,10,1941.0,1850.0,509.7,9.0,-0.02,5.77
2024-10-03,Lianyungang,10,1941.0,1850.0,445.5,23.6,-0.02,6.49
2024-10-03,Ningbo,10,1941.0,1850.0,279.4,45.3,-0.02,10.6
2024-10-03,Zhoushan,10,1941.0,1850.0,117.5,24.5,-0.02,6.06
2024-10-03,Fangcheng,10,1941.0,1850.0,658.9,33.7,0.0,17.02
2024-10-03,Zhanjiang,10,1941.0,1850.0,70.9,40.5,0.04,6.73
2024-10-03,Guangzhou,10,1941.0,1850.0,24.9,27.6,0.0,3.44
2024-10-03,Krishnapatnam,10,1941.0,1850.0,295.0,33.9,0.0,18.02
2024-10-03,Mangalore,10,1941.0,1850.0,1156.5,75.3,0.0,17.73
2024-10-03,Gwangyang,10,1941.0,1850.0,91.0,9.9,0.0,1.93
2024-10-03,Teluk Rubiah,10,1941.0,1850.0,26.1,15.7,0.0,2.03
2024-10-04,Ponta da Madeira,10,1928.0,1855.8,0.0,23.7,0.0,1.39
2024-10-04,Tubarao,10,1928.0,1855.8,0.0,11.4,0.0,1.14
2024-10-04,Itaguai,10,1928.0,1855.8,0.0,7.2,0.0,1.03
2024-10-04,Port Hedland,10,1928.0,1855.8,0.0,7.3,0.0,1.81
2024-10-04,Dampier,10,1928.0,1855.8,0.0,9.8,0.0,6.41
2024-10-04,Saldanha Bay,10,1928.0,1855.8,9.9,28.8,0.25,2.2
2024-10-04,Taboneo,10,1928.0,1855.8,45.1,18.7,0.0,6.46
2024-10-04,Kamsar,10,1928.0,1855.8,299.9,24.9,0.0,16.07
2024-10-04,Vancouver,10,1928.0,1855.8,0.0,5.9,-0.05,0.84
2024-10-04,Zhangjiagang,10,1928.0,1855.8,333.7,11.9,-0.07,10.64
2024-10-04,Nantong,10,1928.0,1855.8,179.6,20.6,-0.05,7.26
2024-10-04,Nanjing,10,1928.0,1855.8,304.5,17.9,-0.1,8.26
2024-10-04,Jiangyin,10,1928.0,1855.8,474.8,34.0,-0.07,13.0
2024-10-04,Caofeidian,10,1928.0,1855.8,72.8,17.2,-0.05,2.33
2024-10-04,Tianjin,10,1928.0,1855.8,433.3,10.0,-0.02,3.86
2024-10-04,Jingtang,10,1928.0,1855.8,58.6,19.7,-0.05,1.84
2024-10-04,Qinhuangdao,10,1928.0,1855.8,72.6,13.9,-0.05,1.77
2024-10-04,Dalian,10,1928.0,1855.8,386.7,16.0,0.15,3.92
2024-10-04,Yingkou,10,1928.0,1855.8,150.6,9.8,-0.02,2.63
2024-10-04,Qingdao,10,1928.0,1855.8,354.3,16.1,-0.02,5.43
2024-10-04,Rizhao,10,1928.0,1855.8,316.9,7.9,-0.02,5.57
2024-10-04,Lianyungang,10,1928.0,1855.8,222.3,8.7,-0.02,4.2
2024-10-04,Ningbo,10,1928.0,1855.8,691.2,34.3,-0.02,18.48
2024-10-04,Zhoushan,10,1928.0,1855.8,257.3,21.8,-0.02,8.45
2024-10-04,Fangcheng,10,1928.0,1855.8,117.9,42.1,0.0,9.19
2024-10-04,Zhanjiang,10,1928.0,1855.8,203.2,23.5,0.04,12.03
2024-10-04,Guangzhou,10,1928.0,1855.8,321.3,28.3,0.0,17.07
2024-10-04,Krishnapatnam,10,1928.0,1855.8,388.7,33.9,0.0,17.13
2024-10-04,Mangalore,10,1928.0,1855.8,2451.9,30.1,0.0,17.37
2024-10-04,Gwangyang,10,1928.0,1855.8,15.8,17.8,0.0,1.29
2024-10-04,Teluk Rubiah,10,1928.0,1855.8,54.3,9.3,0.0,2.92
2024-10-07,Ponta da Madeira,10,1907.0,1861.0,0.0,12.1,0.0,1.36
2024-10-07,Tubarao,10,1907.0,1861.0,0.0,20.8,0.0,1.35
2024-10-07,Itaguai,10,1907.0,1861.0,0.0,9.3,0.0,0.94
2024-10-07,Port Hedland,10,1907.0,1861.0,0.0,10.6,0.0,1.62
2024-10-07,Dampier,10,1907.0,1861.0,0.0,9.1,0.0,1.07
2024-10-07,Saldanha Bay,10,1907.0,1861.0,87.3,17.9,0.25,2.7
2024-10-07,Taboneo,10,1907.0,1861.0,56.0,13.6,0.0,9.43
2024-10-07,Kamsar,10,1907.0,1861.0,871.5,32.6,0.0,16.43
2024-10-07,Vancouver,10,1907.0,1861.0,0.0,5.5,-0.05,1.69
2024-10-07,Zhangjiagang,10,1907.0,1861.0,695.4,37.0,-0.07,16.97
2024-10-07,Nantong,10,1907.0,1861.0,230.0,16.0,-0.05,8.0
2024-10-07,Nanjing,10,1907.0,1861.0,280.7,12.4,-0.1,7.55
2024-10-07,Jiangyin,10,1907.0,1861.0,124.3,37.2,-0.07,5.4
2024-10-07,Caofeidian,10,1907.0,1861.0,358.3,9.6,-0.05,3.65
2024-10-07,Tianjin,10,1907.0,1861.0,160.2,7.3,-0.02,2.42
2024-10-07,Jingtang,10,1907.0,1861.0,537.0,23.7,-0.05,4.02
2024-10-07,Qinhuangdao,10,1907.0,1861.0,87.6,15.2,-0.05,10.76
2024-10-07,Dalian,10,1907.0,1861.0,386.9,25.2,0.15,3.17
2024-10-07,Yingkou,10,1907.0,1861.0,224.6,19.1,-0.02,2.67
2024-10-07,Qingdao,10,1907.0,1861.0,581.4,13.4,-0.02,7.06
2024-10-07,Rizhao,10,1907.0,1861.0,0.9,9.3,-0.02,1.75
2024-10-07,Lianyungang,10,1907.0,1861.0,351.4,16.7,-0.02,4.46
2024-10-07,Ningbo,10,1907.0,1861.0,461.8,19.9,-0.02,14.07
2024-10-07,Zhoushan,10,1907.0,1861.0,347.4,35.1,-0.02,10.89
2024-10-07,Fangcheng,10,1907.0,1861.0,305.1,50.3,0.0,18.53
2024-10-07,Zhanjiang,10,1907.0,1861.0,421.3,22.7,0.04,17.0
2024-10-07,Guangzhou,10,1907.0,1861.0,441.5,47.7,0.0,18.46
2024-10-07,Krishnapatnam,10,1907.0,1861.0,232.8,35.0,0.0,18.22
2024-10-07,Mangalore,10,1907.0,1861.0,1756.5,40.2,0.0,16.52
2024-10-07,Gwangyang,10,1907.0,1861.0,4.5,8.1,0.0,1.2
2024-10-07,Teluk Rubiah,10,1907.0,1861.0,5.3,12.6,0.0,1.31
2024-10-08,Ponta da Madeira,10,1860.0,1865.0,0.0,18.1,0.0,1.44
2024-10-08,Tubarao,10,1860.0,1865.0,0.0,11.2,0.0,1.09
2024-10-08,Itaguai,10,1860.0,1865.0,0.0,10.9,0.0,1.28
2024-10-08,Port Hedland,10,1860.0,1865.0,0.0,14.2,0.0,2.11
2024-10-08,Dampier,10,1860.0,1865.0,0.0,6.6,0.0,1.39
2024-10-08,Saldanha Bay,10,1860.0,1865.0,50.6,23.5,0.25,2.57
2024-10-08,Taboneo,10,1860.0,1865.0,25.3,12.2,0.0,4.64
2024-10-08,Kamsar,10,1860.0,1865.0,1110.6,38.7,0.0,16.69
2024-10-08,Vancouver,10,1860.0,1865.0,0.0,9.8,-0.05,1.38
2024-10-08,Zhangjiagang,10,1860.0,1865.0,670.0,12.3,-0.07,16.79
2024-10-08,Nantong,10,1860.0,1865.0,533.7,14.4,-0.05,13.18
2024-10-08,Nanjing,10,1860.0,1865.0,593.9,13.7,-0.1,14.1
2024-10-08,Jiangyin,10,1860.0,1865.0,131.6,22.4,-0.07,5.78
2024-10-08,Caofeidian,10,1860.0,1865.0,77.2,16.3,-0.05,2.13
2024-10-08,Tianjin,10,1860.0,1865.0,481.6,21.1,-0.02,4.1
2024-10-08,Jingtang,10,1860.0,1865.0,507.1,20.2,-0.05,4.59
2024-10-08,Qinhuangdao,10,1860.0,1865.0,182.3,13.0,-0.05,2.44
2024-10-08,Dalian,10,1860.0,1865.0,299.2,24.8,0.15,3.67
2024-10-08,Yingkou,10,1860.0,1865.0,382.8,10.5,-0.02,3.1
2024-10-08,Qingdao,10,1860.0,1865.0,107.7,8.5,-0.02,3.07
2024-10-08,Rizhao,10,1860.0,1865.0,402.4,12.0,-0.02,5.42
2024-10-08,Lianyungang,10,1860.0,1865.0,63.3,16.1,-0.02,2.45
2024-10-08,Ningbo,10,1860.0,1865.0,478.5,22.2,-0.02,14.8
2024-10-08,Zhoushan,10,1860.0,1865.0,51.2,18.3,-0.02,3.09
2024-10-08,Fangcheng,10,1860.0,1865.0,1328.6,42.4,0.0,18.7
2024-10-08,Zhanjiang,10,1860.0,1865.0,928.0,20.5,0.04,16.71
2024-10-08,Guangzhou,10,1860.0,1865.0,468.5,15.2,0.0,16.76
2024-10-08,Krishnapatnam,10,1860.0,1865.0,228.1,33.3,0.0,16.8
2024-10-08,Mangalore,10,1860.0,1865.0,122.4,64.6,0.0,16.29
2024-10-08,Gwangyang,10,1860.0,1865.0,122.7,17.9,0.0,1.75
2024-10-08,Teluk Rubiah,10,1860.0,1865.0,43.5,11.5,0.0,2.23
2024-10-09,Ponta da Madeira,10,1799.0,1867.6,0.0,15.5,0.0,1.09
2024-10-09,Tubarao,10,1799.0,1867.6,0.0,23.0,0.0,1.67
2024-10-09,Itaguai,10,1799.0,1867.6,0.0,18.3,0.0,1.32
2024-10-09,Port Hedland,10,1799.0,1867.6,0.0,7.1,0.0,1.87
2024-10-09,Dampier,10,1799.0,1867.6,0.0,11.3,0.0,1.62
2024-10-09,Saldanha Bay,10,1799.0,1867.6,5.4,29.3,0.25,1.58
2024-10-09,Taboneo,10,1799.0,1867.6,37.8,15.7,0.0,5.8
2024-10-09,Kamsar,10,1799.0,1867.6,1333.2,34.8,0.0,16.91
2024-10-09,Vancouver,10,1799.0,1867.6,0.0,4.2,-0.05,1.36
2024-10-09,Zhangjiagang,10,1799.0,1867.6,511.0,13.2,-0.07,13.47
2024-10-09,Nantong,10,1799.0,1867.6,168.6,17.8,-0.05,5.81
2024-10-09,Nanjing,10,1799.0,1867.6,352.5,13.6,-0.1,10.32
2024-10-09,Jiangyin,10,1799.0,1867.6,284.1,28.7,-0.07,7.77
2024-10-09,Caofeidian,10,1799.0,1867.6,249.3,14.5,-0.05,3.03
2024-10-09,Tianjin,10,1799.0,1867.6,336.6,14.2,-0.02,3.62
2024-10-09,Jingtang,10,1799.0,1867.6,378.9,10.3,-0.05,3.97
2024-10-09,Qinhuangdao,10,1799.0,1867.6,75.5,26.0,-0.05,1.74
2024-10-09,Dalian,10,1799.0,1867.6,206.6,19.3,0.15,2.58
2024-10-09,Yingkou,10,1799.0,1867.6,363.5,14.4,-0.02,3.8
2024-10-09,Qingdao,10,1799.0,1867.6,195.2,8.6,-0.02,4.0
2024-10-09,Rizhao,10,1799.0,1867.6,24.1,21.7,-0.02,1.97
2024-10-09,Lianyungang,10,1799.0,1867.6,273.7,23.5,-0.02,4.09
2024-10-09,Ningbo,10,1799.0,1867.6,216.7,41.5,-0.02,8.95
2024-10-09,Zhoushan,10,1799.0,1867.6,348.5,31.8,-0.02,12.71
2024-10-09,Fangcheng,10,1799.0,1867.6,220.1,25.1,0.0,11.16
2024-10-09,Zhanjiang,10,1799.0,1867.6,71.8,33.1,0.04,5.65
2024-10-09,Guangzhou,10,1799.0,1867.6,492.8,26.5,0.0,17.43
2024-10-09,Krishnapatnam,10,1799.0,1867.6,465.3,19.8,0.0,16.14
2024-10-09,Mangalore,10,1799.0,1867.6,2980.3,54.4,0.0,17.67
2024-10-09,Gwangyang,10,1799.0,1867.6,78.2,11.2,0.0,1.94
2024-10-09,Teluk Rubiah,10,1799.0,1867.6,5.5,14.7,0.0,1.15
2024-10-10,Ponta da Madeira,10,1790.0,1869.6,0.0,24.4,0.0,1.52
2024-10-10,Tubarao,10,1790.0,1869.6,0.0,11.7,0.0,1.21
2024-10-10,Itaguai,10,1790.0,1869.6,0.0,17.9,0.0,7.46
2024-10-10,Port Hedland,10,1790.0,1869.6,0.0,12.4,0.0,1.64
2024-10-10,Dampier,10,1790.0,1869.6,0.0,8.6,0.0,1.59
2024-10-10,Saldanha Bay,10,1790.0,1869.6,183.0,16.2,0.25,4.48
2024-10-10,Taboneo,10,1790.0,1869.6,58.1,10.1,0.0,8.99
2024-10-10,Kamsar,10,1790.0,1869.6,944.4,20.8,0.0,16.09
2024-10-10,Vancouver,10,1790.0,1869.6,0.0,9.6,-0.05,1.18
2024-10-10,Zhangjiagang,10,1790.0,1869.6,22.7,20.0,-0.07,2.77
2024-10-10,Nantong,10,1790.0,1869.6,399.3,28.8,-0.05,10.09
2024-10-10,Nanjing,10,1790.0,1869.6,495.9,7.6,-0.1,14.86
2024-10-10,Jiangyin,10,1790.0,1869.6,140.9,22.4,-0.07,5.33
2024-10-10,Caofeidian,10,1790.0,1869.6,146.3,17.7,-0.05,2.78
2024-10-10,Tianjin,10,1790.0,1869.6,265.7,13.0,-0.02,3.03
2024-10-10,Jingtang,10,1790.0,1869.6,170.4,26.4,-0.05,3.07
2024-10-10,Qinhuangdao,10,1790.0,1869.6,424.8,14.2,-0.05,4.06
2024-10-10,Dalian,10,1790.0,1869.6,23.0,20.4,0.15,1.67
2024-10-10,Yingkou,10,1790.0,1869.6,199.2,22.1,-0.02,2.89
2024-10-10,Qingdao,10,1790.0,1869.6,63.0,8.6,-0.02,2.45
2024-10-10,Rizhao,10,1790.0,1869.6,284.9,24.5,-0.02,5.24
2024-10-10,Lianyungang,10,1790.0,1869.6,342.4,18.1,-0.02,4.64
2024-10-10,Ningbo,10,1790.0,1869.6,303.1,20.6,-0.02,8.57
2024-10-10,Zhoushan,10,1790.0,1869.6,639.2,18.2,-0.02,16.58
2024-10-10,Fangcheng,10,1790.0,1869.6,453.1,41.3,0.0,18.75
2024-10-10,Zhanjiang,10,1790.0,1869.6,110.3,40.0,0.04,9.56
2024-10-10,Guangzhou,10,1790.0,1869.6,1009.1,37.6,0.0,18.42
2024-10-10,Krishnapatnam,10,1790.0,1869.6,181.6,21.6,0.0,16.28
2024-10-10,Mangalore,10,1790.0,1869.6,676.1,65.1,0.0,17.26
2024-10-10,Gwangyang,10,1790.0,1869.6,70.6,8.2,0.0,2.01
2024-10-10,Teluk Rubiah,10,1790.0,1869.6,63.8,18.0,0.0,3.0
2024-10-11,Ponta da Madeira,10,1809.0,1872.4,0.0,14.2,0.0,1.34
2024-10-11,Tubarao,10,1809.0,1872.4,0.0,27.4,0.0,2.05
2024-10-11,Itaguai,10,1809.0,1872.4,0.0,7.0,0.0,1.51
2024-10-11,Port Hedland,10,1809.0,1872.4,0.0,4.0,0.0,1.47
2024-10-11,Dampier,10,1809.0,1872.4,0.0,4.6,0.0,1.43
2024-10-11,Saldanha Bay,10,1809.0,1872.4,205.9,22.3,0.25,4.38
2024-10-11,Taboneo,10,1809.0,1872.4,16.0,22.8,0.0,3.08
2024-10-11,Kamsar,10,1809.0,1872.4,1457.3,25.0,0.0,16.8
2024-10-11,Vancouver,10,1809.0,1872.4,0.0,6.1,-0.05,1.27
2024-10-11,Zhangjiagang,10,1809.0,1872.4,159.5,12.9,-0.07,6.45
2024-10-11,Nantong,10,1809.0,1872.4,522.9,36.1,-0.05,13.16
2024-10-11,Nanjing,10,1809.0,1872.4,214.8,9.0,-0.1,7.14
2024-10-11,Jiangyin,10,1809.0,1872.4,393.2,23.8,-0.07,10.2
2024-10-11,Caofeidian,10,1809.0,1872.4,399.1,17.5,-0.05,3.75
2024-10-11,Tianjin,10,1809.0,1872.4,59.7,12.7,-0.02,1.99
2024-10-11,Jingtang,10,1809.0,1872.4,363.9,16.9,-0.05,3.71
2024-10-11,Qinhuangdao,10,1809.0,1872.4,25.1,13.4,-0.05,1.74
2024-10-11,Dalian,10,1809.0,1872.4,515.8,24.2,0.15,4.47
2024-10-11,Yingkou,10,1809.0,1872.4,481.1,18.4,-0.02,4.11
2024-10-11,Qingdao,10,1809.0,1872.4,4.3,10.2,-0.02,2.23
2024-10-11,Rizhao,10,1809.0,1872.4,439.2,17.2,-0.02,7.39
2024-10-11,Lianyungang,10,1809.0,1872.4,127.2,10.9,-0.02,2.8
2024-10-11,Ningbo,10,1809.0,1872.4,391.9,38.2,-0.02,14.41
2024-10-11,Zhoushan,10,1809.0,1872.4,156.6,14.0,-0.02,5.16
2024-10-11,Fangcheng,10,1809.0,1872.4,393.6,24.8,0.0,17.05
2024-10-11,Zhanjiang,10,1809.0,1872.4,145.0,20.1,0.04,8.82
2024-10-11,Guangzhou,10,1809.0,1872.4,762.1,46.2,0.0,18.36
2024-10-11,Krishnapatnam,10,1809.0,1872.4,88.7,35.8,0.0,11.79
2024-10-11,Mangalore,10,1809.0,1872.4,3179.9,78.9,0.0,17.72
2024-10-11,Gwangyang,10,1809.0,1872.4,86.7,17.6,0.0,2.38
2024-10-11,Teluk Rubiah,10,1809.0,1872.4,0.5,8.5,0.0,1.24
2024-10-14,Ponta da Madeira,10,1814.0,1875.6,0.0,11.9,0.0,1.27
2024-10-14,Tubarao,10,1814.0,1875.6,0.0,12.9,0.0,1.44
2024-10-14,Itaguai,10,1814.0,1875.6,0.0,7.2,0.0,1.58
2024-10-14,Port Hedland,10,1814.0,1875.6,0.0,7.9,0.0,1.76
2024-10-14,Dampier,10,1814.0,1875.6,0.0,5.0,0.0,1.34
2024-10-14,Saldanha Bay,10,1814.0,1875.6,277.3,24.4,0.25,5.39
2024-10-14,Taboneo,10,1814.0,1875.6,21.6,10.0,0.0,3.67
2024-10-14,Kamsar,10,1814.0,1875.6,232.8,30.0,0.0,16.39
2024-10-14,Vancouver,10,1814.0,1875.6,0.0,6.2,-0.05,1.4
2024-10-14,Zhangjiagang,10,1814.0,1875.6,86.9,33.5,-0.07,4.08
2024-10-14,Nantong,10,1814.0,1875.6,168.2,25.0,-0.05,6.28
2024-10-14,Nanjing,10,1814.0,1875.6,69.6,17.1,-0.1,3.29
2024-10-14,Jiangyin,10,1814.0,1875.6,536.7,33.6,-0.07,14.58
2024-10-14,Caofeidian,10,1814.0,1875.6,411.5,20.5,-0.05,3.77
2024-10-14,Tianjin,10,1814.0,1875.6,103.2,12.4,-0.02,2.23
2024-10-14,Jingtang,10,1814.0,1875.6,539.3,16.5,-0.05,4.11
2024-10-14,Qinhuangdao,10,1814.0,1875.6,319.9,28.7,-0.05,3.37
2024-10-14,Dalian,10,1814.0,1875.6,427.0,21.8,0.15,3.94
2024-10-14,Yingkou,10,1814.0,1875.6,370.6,22.9,-0.02,4.07
2024-10-14,Qingdao,10,1814.0,1875.6,106.1,23.3,-0.02,3.37
2024-10-14,Rizhao,10,1814.0,1875.6,83.2,18.6,-0.02,2.73
2024-10-14,Lianyungang,10,1814.0,1875.6,319.4,13.9,-0.02,4.88
2024-10-14,Ningbo,10,1814.0,1875.6,21.6,42.7,-0.02,4.49
2024-10-14,Zhoushan,10,1814.0,1875.6,52.8,15.6,-0.02,2.94
2024-10-14,Fangcheng,10,1814.0,1875.6,338.8,35.7,0.0,18.33
2024-10-14,Zhanjiang,10,1814.0,1875.6,28.7,23.1,0.04,2.85
2024-10-14,Guangzhou,10,1814.0,1875.6,652.4,28.0,0.0,16.85
2024-10-14,Krishnapatnam,10,1814.0,1875.6,627.5,31.9,0.0,16.65
2024-10-14,Mangalore,10,1814.0,1875.6,1875.1,63.1,0.0,17.88
2024-10-14,Gwangyang,10,1814.0,1875.6,29.0,11.0,0.0,1.71
2024-10-14,Teluk Rubiah,10,1814.0,1875.6,52.5,11.0,0.0,2.34
2024-10-15,Ponta da Madeira,10,1766.0,1878.1,0.0,28.5,0.0,1.47
2024-10-15,Tubarao,10,1766.0,1878.1,0.0,23.3,0.0,1.18
2024-10-15,Itaguai,10,1766.0,1878.1,0.0,12.3,0.0,1.53
2024-10-15,Port Hedland,10,1766.0,1878.1,0.0,13.2,0.0,1.63
2024-10-15,Dampier,10,1766.0,1878.1,0.0,5.7,0.0,1.31
2024-10-15,Saldanha Bay,10,1766.0,1878.1,252.2,12.4,0.25,4.53
2024-10-15,Taboneo,10,1766.0,1878.1,4.7,11.0,0.0,1.59
2024-10-15,Kamsar,10,1766.0,1878.1,1129.2,19.4,0.0,16.29
2024-10-15,Vancouver,10,1766.0,1878.1,0.0,7.2,-0.05,1.47
2024-10-15,Zhangjiagang,10,1766.0,1878.1,435.9,31.6,-0.07,14.2
2024-10-15,Nantong,10,1766.0,1878.1,500.6,22.2,-0.05,13.9
2024-10-15,Nanjing,10,1766.0,1878.1,301.2,16.9,-0.1,10.42
2024-10-15,Jiangyin,10,1766.0,1878.1,25.6,22.4,-0.07,2.49
2024-10-15,Caofeidian,10,1766.0,1878.1,306.2,15.9,-0.05,3.27
2024-10-15,Tianjin,10,1766.0,1878.1,477.4,13.4,-0.02,4.31
2024-10-15,Jingtang,10,1766.0,1878.1,32.0,15.1,-0.05,1.95
2024-10-15,Qinhuangdao,10,1766.0,1878.1,202.3,23.4,-0.05,2.5
2024-10-15,Dalian,10,1766.0,1878.1,500.4,9.5,0.15,4.27
2024-10-15,Yingkou,10,1766.0,1878.1,313.6,22.3,-0.02,3.86
2024-10-15,Qingdao,10,1766.0,1878.1,183.1,14.3,-0.02,4.25
2024-10-15,Rizhao,10,1766.0,1878.1,285.9,19.2,-0.02,4.69
